title,url,date,content,thumbnail,celebrity,status
IU announces upcoming album and single,https://koreajoongangdaily.joins.com/2017/03/10/etc/IU-announces-upcoming-album-and-single/3030850.html,2017-03-10,"Artists who have announced their returns to music this spring season will need to look out, as a well-known “chart killer” is slated to release a new single in the coming weeks. While a host of artists are making comebacks in the spring, no other art",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2017/03/th_10201506.jpg,iu,CURRENT
"IU and Chang Ki-ha break up, remain friends",https://koreajoongangdaily.joins.com/2017/01/23/etc/IU-and-Chang-Kiha-break-up-remain-friends/3029047.html,2017-01-23,"Another celebrity couple has parted ways as singers IU and Chang Ki-ha have decided to break up. According to Jang’s agency DuruduruAMC, the two stars called it quits one week ago, deciding to remain good friends instead. IU’s agency Loen Entertai",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2017/01/th_23210055.jpg,iu,CURRENT
JYP to go after netizens speaking ill of Twice,https://koreajoongangdaily.joins.com/2017/01/05/etc/JYP-to-go-after-netizens-speaking-ill-of-Twice/3028280.html,2017-01-05,"JYP Entertainment announced their intentions to take legal action against online users leaving malicious comments against girl group Twice. According to an official statement by the company on Thursday, comments pertaining to the spreading of fake",https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
IU films guest spot on ‘Flower Crew’,https://koreajoongangdaily.joins.com/2016/11/15/etc/IU-films-guest-spot-on-Flower-Crew/3026217.html,2016-11-15,"Singer-actress IU will appear as a guest in an upcoming episode of the SBS variety show “Flower Crew.” According to a source, the singer joined the cast of the show on Tuesday for filming. The show, which combines elements of online voting and t",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2016/11/th_15195836.jpg,iu,CURRENT
2AM’s Seul-ong to hold first-ever solo show,https://koreajoongangdaily.joins.com/2016/11/14/etc/2AMs-Seulong-to-hold-firstever-solo-show/3026172.html,2016-11-14,"Singer Lim Seul-ong of ballad group 2AM will be meeting with his fans at his first-ever solo concert titled “The Moment of Seul-ong 1st Concert.” According to the singer’s agency Sidus HQ on Monday, “The singer decided to stand on stage for his fi",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2016/11/th_14202803.jpg,iu,CURRENT
Joy and Seul-ong’s collab tops music charts,https://koreajoongangdaily.joins.com/2016/11/04/etc/Joy-and-Seulongs-collab-tops-music-charts/3025799.html,2016-11-04,"Idol singers Lim Seul-ong of 2AM and Joy of Red Velvet’s collaboration “Always in My Heart” debuted at the top of the charts on Friday. The song, which was released as a part of SM Entertainment’s digital music project Station, managed to top thre",https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
IU to hold two-day year end concert,https://koreajoongangdaily.joins.com/2016/11/03/etc/IU-to-hold-twoday-year-end-concert/3025759.html,2016-11-03,"Singer and actress IU will greet fans with her music on Dec. 3 with a two day end-of-year concert. According to the singer’s agency Fave Entertainment on Thursday, the concert will be held at the SK Olympic Handball Gymnasium located in Songpa Dis",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2016/11/th_03215013.jpg,iu,CURRENT
Girls’ Generations Taeyeon announces new track,https://koreajoongangdaily.joins.com/2016/10/28/etc/Girls-Generations-Taeyeon-announces-new-track/3025472.html,2016-10-28,"Singer Taeyeon of girl group Girls’ Generation will surprise fans with the release of her latest solo track “11:11” on Tuesday. According to a source on Friday, the upcoming release will be a pop ballad, and was described as being a song well-suit",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2016/10/th_28200913.jpg,iu,CURRENT
Han lands lead role in comedy film,https://koreajoongangdaily.joins.com/2016/10/18/etc/Han-lands-lead-role-in-comedy-film/3025055.html,2016-10-18,"Actress Han Chae-young will make a return to the big screen after a seven year break to star in the upcoming film “Neighborhood Star” (working title). According to Han’s agency Hanyang E&M on Tuesday, the actress will take the lead role in the mov",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2016/10/th_18201308.jpg,iu,CURRENT
"After hiatus, Uhm Jung-hwa to make return",https://koreajoongangdaily.joins.com/2016/10/05/etc/After-hiatus-Uhm-Junghwa-to-make-return/3024572.html,2016-10-05,"Actress-singer Uhm Jung-hwa will make a return after eight years since the release of her 2008 single “D.I.S.C.O,” which featured Big Bang’s T.O.P. According to Uhm’s agency, Mystic Entertainment, on Wednesday, the singer is in the final stages of",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2016/10/th_05203507.jpg,iu,CURRENT
New single by Hyungdon & Daejun,https://koreajoongangdaily.joins.com/2016/09/20/etc/New-single-by-Hyungdon-amp-Daejun/3023920.html,2016-09-20,"Comedy hip-hop duo Hyungdon & Daejun will drop a new single, “Decision,” featuring singer IU on Thursday. Rapper Defconn, part of the duo, uploaded a teaser image to his Instagram account on Tuesday. He will reunite with his comedian partner Jun",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2016/09/th_20200924.jpg,iu,CURRENT
‘Moon Lovers’ draws big money from China,https://koreajoongangdaily.joins.com/2016/08/25/etc/Moon-Lovers-draws-big-money-from-China/3023065.html,2016-08-25,"Upcoming SBS drama “Moon Lovers: Scarlet Heart Ryeo” has been exported to Youku, China’s biggest streaming site, for over $400,000 per episode, according to the Munhwa Ilbo. The figure is much higher than the latest KBS2 mega hit series “Descenda",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2016/08/th_25194157.jpg,iu,CURRENT
Kang Ha-neul heads to Singapore,https://koreajoongangdaily.joins.com/2016/08/23/etc/Kang-Haneul-heads-to-Singapore/3022996.html,2016-08-23,"Actor Kang Ha-neul will head to Singapore to promote the upcoming SBS period drama series “Moon Lovers: Scarlet Heart Ryeo,” according to the 26-year-old’s talent agency Sem Company on Tuesday. “The actor is planning to hold a press event an",https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
"China cuts Korean singer, or blurs his face, on TV show",https://koreajoongangdaily.joins.com/2016/08/18/politics/China-cuts-Korean-singer-or-blurs-his-face-on-TV-show/3022812.html,2016-08-18,"In apparent retaliation for Korea’s decision to deploy a U.S.-led antimissile defense system, a Chinese TV show deleted scenes featuring Korean singer Hwang Chi-yeul or blocked his image with subtitles and even pixilation. Chinese companies have b",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2016/08/th_18203827.jpg,iu,CURRENT
Apple Music launches in Korea,https://koreajoongangdaily.joins.com/2016/08/05/industry/Apple-Music-launches-in-Korea/3022274.html,2016-08-05,Apple officially rolled out its music streaming service Apple Music in Korea on Friday. The company released it quietly without prior notice. The service began operating last year in more than 100 countries and was immediately popular. Servic,https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
Chang Ki-ha finally writes about love,https://koreajoongangdaily.joins.com/2016/07/11/etc/Chang-Kiha-finally-writes-about-love/3021118.html,2016-07-11,"Chang Ki-ha of the indie band Ki-ha and the Faces is not known for love songs. As the title tracks of Chang’s previous albums, such as “Cheap Coffee” and “I Watched TV,” imply, the singer’s lyrics mostly revolve around quotidian topics. But Chang",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2016/07/th_11182637.jpg,iu,CURRENT
Dramas get lift from pre-production,https://koreajoongangdaily.joins.com/2016/07/07/etc/Dramas-get-lift-from-preproduction/3021019.html,2016-07-07,"Korean dramas are known for hitting the air before production has been completed, but that’s changing after the success of KBS2’s“Descendants of the Sun.”

Breaking the trend, “Descendents of the Sun” started airing only after production had be",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2016/07/th_07213840.jpg,iu,CURRENT
Seohyun may join Korean-Chinese drama,https://koreajoongangdaily.joins.com/2016/06/20/etc/Seohyun-may-join-KoreanChinese-drama/3020231.html,2016-06-20,"Seohyun of K-pop group Girls’ Generation may star in a new Korean-Chinese web drama, according to the 24-year-old’s talent agency, SM Entertainment, on Monday. The entertainment company revealed that the singer has been offered a role in the new c",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2016/06/th_20201306.jpg,iu,CURRENT
Eddy Kim to release new song Fri,https://koreajoongangdaily.joins.com/2016/02/23/etc/Eddy-Kim-to-release-new-song-Fri/3015404.html,2016-02-23,"The singer-songwriter Eddy Kim has released a teaser for his new song, “Paldang Dam,” on which he collaborated with rapper Beenzino. The teaser for the music video was released Tuesday on the official social media account of Kim’s management ag",https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
Kakao buys Loen and its MelOn music service,https://koreajoongangdaily.joins.com/2016/01/11/etc/Kakao-buys-Loen-and-its-MelOn-music-service/3013810.html,2016-01-11,"Kakao announced Monday it bought a controlling share of Loen Entertainment, operator of Korea’s top digital music streaming-download service MelOn, for 1.87 trillion won ($1.55 billion), its biggest acquisition so far. The acquisition of 76.4 per",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2016/01/th_12012831.jpg,iu,CURRENT
Singer Seohyun nabs role in drama series,https://koreajoongangdaily.joins.com/2016/01/06/etc/Singer-Seohyun-nabs-role-in-drama-series/3013592.html,2016-01-06,"Seohyun, a member of the K-pop group Girls’ Generation, will join actor Lee Joon-gi and singer-actor IU in the upcoming drama series “Moon Lovers.” A person working at the drama department of a major broadcaster told Ilgan Sports, an affiliate of",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2016/01/th_07021931.jpg,iu,CURRENT
IU to star in ‘Moon Lovers’ Korean remake,https://koreajoongangdaily.joins.com/2016/01/04/etc/IU-to-star-in-Moon-Lovers-Korean-remake/3013499.html,2016-01-04,Singer IU will pair up with actor Lee Joon-gi in an upcoming drama series. The production company for “Moon Lovers” confirmed the casting of IU on Monday. Lee had finalized his appearance in the series in November. The drama was first produ,https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2016/01/th_04210443.jpg,iu,CURRENT
"Mysteries, controversies mark 2015 culture scene",https://koreajoongangdaily.joins.com/2015/12/29/features/Mysteries-controversies-mark-2015-culture-scene/3013351.html,2015-12-29,"Cookbang, or cooking show, craze results in the rise of cheftainers
Newly coined words often reflect changes in culture and society. And some of this year’s neologisms - cheftainer and cookbang - certainly indicate top trends of 2015.",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2015/12/th_30005210.jpg,iu,CURRENT
2015.12.30 MUSIC Ticket,https://koreajoongangdaily.joins.com/2015/12/29/etc/20151230-MUSIC-Ticket/3013326.html,2015-12-29,"PARK JUNG-HYUN AND FLY TO THE SKY
Kyung Hee University, Grand Peace Palace
Today and tomorrow: Korean-American singer Park Jung-hyun, also known as Lena Park, is holding a joint concert with duo Fly to the Sky to celebrate the year’s end.",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2015/12/th_30005938.jpg,iu,CURRENT
Festivals round out a year of music,https://koreajoongangdaily.joins.com/2015/12/27/etc/Festivals-round-out-a-year-of-music/3013245.html,2015-12-27,"Of the many indicators that signal the end of the year, year-end TV music festivals are the favorite annual tradition of music lovers. This year, fans can expect to see artists such as Exo, Girls’ Generation, Sistar, 2PM, Red Velvet, B.A.P, Ailee",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2015/12/th_28083600.jpg,iu,CURRENT
2015.12.23 MUSIC Ticket,https://koreajoongangdaily.joins.com/2015/12/22/etc/20151223-MUSIC-Ticket/3013109.html,2015-12-22,"CHOPIN: DONG-HYEK LIM Seoul Arts Center, Concert Hall Jan. 23: Complementing his recent album release in November - his first in seven years - renowned Korean pianist Lim Dong-hyek is holding a Chopin recital. Lim has been devoted to piano sinc",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2015/12/th_23091742.jpg,iu,CURRENT
Musical stars had luck on their side,https://koreajoongangdaily.joins.com/2015/12/20/etc/Musical-stars-had-luck-on-their-side/3013016.html,2015-12-20,"Becoming a star overnight is as rare as winning the lottery.
Even if one has everything it takes to become a pop star - from singing chops to good looks - there is no guarantee of success.
Usually it takes some extra boost to push a strugg",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2015/12/th_21030003.jpg,iu,CURRENT
Koreans choose Big Bang as favorite singers,https://koreajoongangdaily.joins.com/2015/12/18/etc/Koreans-choose-Big-Bang-as-favorite-singers/3012969.html,2015-12-18,"K-pop boy group Big Bang has been chosen as singers of the year. Gallup Korea released the results of a survey Friday in which Big Bang has received 15.5 percent of votes. Big Bang has released songs such as “Bang Bang Bang,” “Loser” and “Sober",https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
Korea puts foreign online shoppers in cross hairs,https://koreajoongangdaily.joins.com/2015/11/29/features/Korea-puts-foreign-online-shoppers-in-cross-hairs/3012152.html,2015-11-29,"It was a never-ending frustration for one stylish Chinese girl in her 20s: getting hold of the styles she liked best from Korea. There were some styles she simply had to have, like the dress worn by her favorite Korean actress in movies and TV shows.",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2015/11/th_30070305.jpg,iu,CURRENT
IU chooses to lie low for now,https://koreajoongangdaily.joins.com/2015/11/20/etc/IU-chooses-to-lie-low-for-now/3011815.html,2015-11-20,"Singer-songwriter IU will not participate in any year-end music festivals, mainly because of her nationwide concert tour schedule. Recently, the singer did not participate in the 2015 Melon Music Awards, organized by online music portal Melon.",https://koreajoongangdaily.joins.com/resources/images/common/calender-sm.png,iu,CURRENT
Charities are making donations more fun,https://koreajoongangdaily.joins.com/2015/11/16/socialAffairs/Charities-are-making-donations-more-fun/3011619.html,2015-11-16,"Plan Korea, the Korean branch of non-profit international relief organization Plan International, is organizing a year-end project called “The Couple,” which it will hold a week before Christmas. This unique project, started in 2012, identifies",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2015/11/th_17065410.jpg,iu,CURRENT
Publisher backs down in IU debate,https://koreajoongangdaily.joins.com/2015/11/11/etc/Publisher-backs-down-in-IU-debate/3011439.html,2015-11-11,"The controversy over singer-songwriter IU’s reinterpretation of a five-year-old fictional boy in sexual ways seems to have come to an end as a local publisher, which started the discussion, uploaded an apology onto its official Facebook page on Tuesd",https://koreajoongangdaily.joins.com/jmnet/koreajoongangdaily/_data/photo/2015/11/th_12014827.jpg,iu,CURRENT
